rcept_dt,corp_cls,corp_name,rcept_no,report_nm,flr_nm,rm
2024-08-14 10:12,코,SM C&C,20240814000544 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,SM C&C,공
2024-08-14 10:12,기,케이피제이,20240814000543 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,케이피제이,공
2024-08-14 10:12,기,디아이웨어,20240814000542 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,디아이웨어,공
2024-08-14 10:12,기,에스케이플러그하이버스,20240814000541 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에스케이플러그하이버스,공
2024-08-14 10:11,기,신영루원시티개발,20240814000540 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,신영루원시티개발,공
2024-08-14 10:11,기,농업회사법인익산,20240814000539 ,[기재정정]지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,농업회사법인익산,공
2024-08-14 10:11,코,삼화네트웍스,20240814000538 ,반기보고서 (2024.06),삼화네트웍스,
2024-08-14 10:11,기,에코로지스틱스,20240814000537 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에코로지스틱스,공
2024-08-14 10:11,유,한솔제지,20240814000536 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한솔제지,공
2024-08-14 10:11,유,아모레퍼시픽그룹,20240814000535 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,아모레퍼시픽그룹,공
2024-08-14 10:11,기,인타임,20240814000534 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,인타임,공
2024-08-14 10:11,기,파인자산관리,20240814000533 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,파인자산관리,공
2024-08-14 10:10,유,고려아연,20240814000532 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,고려아연,공
2024-08-14 10:10,기,이지전선,20240814000531 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,이지전선,공
2024-08-14 10:10,기,신영화양지구개발피에프브이,20240814000530 ,동일인등출자계열회사와의상품ㆍ용역거래변경,신영화양지구개발피에프브이,공
2024-08-14 10:10,기,밀리언볼트,20240814000529 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,밀리언볼트,공
2024-08-14 10:10,기,프로웰,20240814000528 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,프로웰,공
2024-08-14 10:10,코,국전약품,20240814000527 ,[기재정정]반기보고서 (2024.06),국전약품,
2024-08-14 10:09,코,양지사,20240814900187 ,매출액또는손익구조30%(대규모법인은15%)이상변동,양지사,코
2024-08-14 10:09,기,청라시티타워,20240814000526 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,청라시티타워,공
2024-08-14 10:09,기,농협하나로유통,20240814000525 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,농협하나로유통,공
2024-08-14 10:09,기,에프앤디인프라,20240814000524 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에프앤디인프라,공
2024-08-14 10:09,기,코파칠레태양광,20240814000523 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,코파칠레태양광,공
2024-08-14 10:09,코,안트로젠,20240814000522 ,반기보고서 (2024.06),안트로젠,
2024-08-14 10:09,유,HD현대마린엔진,20240814000521 ,임원ㆍ주요주주특정증권등소유상황보고서,강영,
2024-08-14 10:09,기,신영피에프브이제1호,20240814000520 ,동일인등출자계열회사와의상품ㆍ용역거래변경,신영피에프브이제1호,공
2024-08-14 10:09,기,아이엠증권,20240814000519 ,반기보고서 (2024.06),아이엠증권,
2024-08-14 10:09,기,SK에너지,20240814000518 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,SK에너지,공
2024-08-14 10:08,유,이노션,20240814000517 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,이노션,공
2024-08-14 10:08,기,휴먼스홀딩스제1차피에프브이,20240814000516 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,휴먼스홀딩스제1차피에프브이,공
2024-08-14 10:08,기,청라국제금융단지,20240814000515 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,청라국제금융단지,공
2024-08-14 10:08,코,제이엔비,20240814000514 ,반기보고서 (2024.06),제이엔비,
2024-08-14 10:08,기,부천영상단지관리,20240814000513 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,부천영상단지관리,공
2024-08-14 10:08,기,케이잼,20240814000512 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,케이잼,공
2024-08-14 10:08,코,인크로스,20240814000511 ,반기보고서 (2024.06),인크로스,
2024-08-14 10:07,기,농업회사법인농협식품,20240814000510 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,농업회사법인농협식품,공
2024-08-14 10:07,코,CJ ENM,20240814000509 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,CJ ENM,공
2024-08-14 10:07,기,에코델타비에스피에프브이,20240814000508 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에코델타비에스피에프브이,공
2024-08-14 10:07,기,신영씨앤디,20240814000507 ,동일인등출자계열회사와의상품ㆍ용역거래변경,신영씨앤디,공
2024-08-14 10:07,코,CBI,20240814000505 ,반기보고서 (2024.06),CBI,
2024-08-14 10:07,기,프레시원,20240814000504 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,프레시원,공
2024-08-14 10:07,유,한화투자증권,20240814000503 ,증권발행실적보고서,한화투자증권,
2024-08-14 10:07,기,엘에스메카피온,20240814000502 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,엘에스메카피온,공
2024-08-14 10:07,기,어썸이엔티,20240814000501 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,어썸이엔티,공
2024-08-14 10:06,기,키움비하이스마트이노베이션사모투자,20240814000500 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,키움비하이스마트이노베이션사모투자,공
2024-08-14 10:06,기,맥시칸,20240814000499 ,[기재정정]지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,맥시칸,공
2024-08-14 10:06,넥,에스제이켐,20240814000498 ,임원ㆍ주요주주특정증권등소유상황보고서,배동수,
2024-08-14 10:06,코,로보스타,20240814000497 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,로보스타,정공
2024-08-14 10:06,기,스튜디오테이크원,20240814000496 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,스튜디오테이크원,공
2024-08-14 10:06,기,엔트리,20240814000494 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,엔트리,공
2024-08-14 10:06,기,디지털타임스,20240814000495 ,반기보고서 (2024.06),디지털타임스,
2024-08-14 10:06,기,퍼스트파이브지제오십구차유동화전문유한회사,20240814000493 ,반기보고서(유동화전문회사) (2024.06),퍼스트파이브지제오십구차유동화전문유한회사,
2024-08-14 10:06,유,카카오페이,20240814000492 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,카카오페이,공
2024-08-14 10:06,기,아이월드,20240814000491 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,아이월드,공
2024-08-14 10:06,코,광림,20240814000488 ,반기보고서 (2024.06),광림,
2024-08-14 10:06,기,스틸싸이클에스씨,20240814000489 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,스틸싸이클에스씨,공
2024-08-14 10:06,코,국영지앤엠,20240814000487 ,반기보고서 (2024.06),국영지앤엠,
2024-08-14 10:06,기,두산큐벡스,20240814000486 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,두산큐벡스,공
2024-08-14 10:05,기,에스비에스엠앤씨,20240814000485 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에스비에스엠앤씨,공
2024-08-14 10:05,코,CJ ENM,20240814000484 ,동일인등출자계열회사와의상품ㆍ용역거래변경,CJ ENM,공
2024-08-14 10:05,기,게일인터내셔널코리아,20240814000483 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,게일인터내셔널코리아,공
2024-08-14 10:05,기,전주원파워,20240814000482 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,전주원파워,공
2024-08-14 10:05,기,솔라시도골프앤빌리지,20240814000481 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,솔라시도골프앤빌리지,공
2024-08-14 10:05,코,에코프로,20240814000480 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에코프로,공
2024-08-14 10:05,기,에이블화양육이유동화전문유한회사,20240814000479 ,반기보고서(유동화전문회사) (2024.06),에이블화양육이유동화전문유한회사,
2024-08-14 10:04,기,신영,20240814000478 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,신영,공
2024-08-14 10:04,코,디케이앤디,20240814000476 ,반기보고서 (2024.06),디케이앤디,
2024-08-14 10:04,기,한국전력우리스프랏글로벌사모투자전문회사,20240814000475 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한국전력우리스프랏글로벌사모투자전문회사,공
2024-08-14 10:04,기,스틸싸이클,20240814000474 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,스틸싸이클,공
2024-08-14 10:03,기,케이피항공산업,20240814000473 ,반기보고서 (2024.06),케이피항공산업,
2024-08-14 10:03,코,아이티아이즈,20240814000471 ,[기재정정]반기보고서 (2024.06),아이티아이즈,
2024-08-14 10:03,기,보성산업개발,20240814000470 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,보성산업개발,공
2024-08-14 10:03,기,부산글로벌물류센터,20240814000469 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,부산글로벌물류센터,공
2024-08-14 10:03,기,농협은행,20240814000468 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,농협은행,공
2024-08-14 10:03,기,에스엠하이플러스,20240814000467 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에스엠하이플러스,공
2024-08-14 10:02,기,대산농촌재단,20240814000466 ,약관에의한금융거래시계열금융회사의거래상대방의공시,대산농촌재단,공
2024-08-14 10:02,코,씨티프라퍼티,20240814000465 ,반기보고서 (2024.06),씨티프라퍼티,
2024-08-14 10:01,기,전주파워,20240814000464 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,전주파워,공
2024-08-14 10:01,유,롯데웰푸드,20240814000463 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,롯데웰푸드,공
2024-08-14 10:01,코,트윔,20240814000462 ,반기보고서 (2024.06),트윔,
2024-08-14 10:00,기,한국전력우리스프랏글로벌해외자원개발제3차,20240814000460 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한국전력우리스프랏글로벌해외자원개발제3차,공
2024-08-14 10:00,기,미래엠,20240814000459 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,미래엠,공
2024-08-14 10:00,유,지누스,20240814000458 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,지누스,공
2024-08-14 10:00,기,티에이케이정보시스템,20240814000457 ,분기보고서 (2024.06),티에이케이정보시스템,
2024-08-14 10:00,코,아이패밀리에스씨,20240814000455 ,임원ㆍ주요주주특정증권등소유상황보고서,김태욱,
2024-08-14 10:00,유,화승엔터프라이즈,20240814000454 ,반기보고서 (2024.06),화승엔터프라이즈,
2024-08-14 9:59,유,화승인더스트리,20240814000453 ,반기보고서 (2024.06),화승인더스트리,
2024-08-14 9:59,기,씨제이인베스트먼트,20240814000452 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,씨제이인베스트먼트,공
2024-08-14 9:59,기,하이프라자,20240814000451 ,[기재정정]지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,하이프라자,공
2024-08-14 9:58,기,퍼스트파이브지제오십칠차유동화전문유한회사,20240814000448 ,반기보고서(유동화전문회사) (2024.06),퍼스트파이브지제오십칠차유동화전문유한회사,
2024-08-14 9:58,기,대구남부순환도로,20240814000445 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,대구남부순환도로,공
2024-08-14 9:58,유,유안타증권,20240814000446 ,반기보고서 (2024.06),유안타증권,
2024-08-14 9:58,기,금호미쓰이화학,20240814000444 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,금호미쓰이화학,공
2024-08-14 9:58,기,원상,20240814000443 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,원상,공
2024-08-14 9:57,기,퍼스트파이브지제칠십사차유동화전문유한회사,20240814000442 ,반기보고서(유동화전문회사) (2024.06),퍼스트파이브지제칠십사차유동화전문유한회사,
2024-08-14 9:57,기,인천글로벌물류센터,20240814000441 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,인천글로벌물류센터,공
2024-08-14 9:57,기,에스엠상선,20240814000440 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에스엠상선,공
2024-08-14 9:57,유,LG,20240814000439 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,LG,공
2024-08-14 9:56,기,한국전력우리스프랏글로벌제2차,20240814000437 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한국전력우리스프랏글로벌제2차,공
2024-08-14 9:56,기,한국티비티,20240814000436 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한국티비티,공
2024-08-14 9:56,기,차이나랩,20240814000435 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,차이나랩,공
2024-08-14 9:56,기,원스토어,20240814000434 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,원스토어,공
2024-08-14 9:56,기,망포역세권개발피에프브이,20240814000432 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,망포역세권개발피에프브이,공
2024-08-14 9:55,기,에이티엠플러스,20240814000431 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에이티엠플러스,공
2024-08-14 9:55,유,티와이홀딩스,20240814000430 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,티와이홀딩스,공
2024-08-14 9:55,기,신세계야구단,20240814000429 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,신세계야구단,공
2024-08-14 9:55,기,유진레저,20240814000428 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,유진레저,공
2024-08-14 9:55,코,원익홀딩스,20240814000427 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,원익홀딩스,공
2024-08-14 9:55,기,대구남부에이엠씨,20240814000426 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,대구남부에이엠씨,공
2024-08-14 9:55,기,범양사,20240814000425 ,반기보고서 (2024.06),범양사,
2024-08-14 9:54,코,바이오에프디엔씨,20240814000424 ,반기보고서 (2024.06),바이오에프디엔씨,
2024-08-14 9:54,기,파주에너지서비스,20240814000422 ,반기보고서 (2024.06),파주에너지서비스,
2024-08-14 9:54,기,빌드윈인동태양광발전,20240814000421 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,빌드윈인동태양광발전,공
2024-08-14 9:53,유,SKC,20240814000419 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,SKC,공
2024-08-14 9:53,코,강원에너지,20240814900160 ,단일판매ㆍ공급계약체결,강원에너지,코
2024-08-14 9:53,기,토털밸류제1호위탁관리부동산투자회사,20240814000418 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,토털밸류제1호위탁관리부동산투자회사,공
2024-08-14 9:52,유,NH투자증권,20240814000417 ,증권발행실적보고서,NH투자증권,
2024-08-14 9:52,기,씨제이피드앤케어,20240814000416 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,씨제이피드앤케어,공
2024-08-14 9:52,기,한국전력우리스프랏글로벌해외자원개발사모투자전문회사,20240814000415 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한국전력우리스프랏글로벌해외자원개발사모투자전문회사,공
2024-08-14 9:52,코,CJ 바이오사이언스,20240814000414 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,CJ 바이오사이언스,공
2024-08-14 9:52,기,교육혁명,20240814000413 ,호가중개시스템을통한소액매출공시서류,교육혁명,
2024-08-14 9:51,기,현대캐터링시스템,20240814000412 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,현대캐터링시스템,공
2024-08-14 9:51,기,미디어프린팅넷,20240814000411 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,미디어프린팅넷,공
2024-08-14 9:51,기,씨제이이엔엠스튜디오스,20240814000410 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,씨제이이엔엠스튜디오스,공
2024-08-14 9:51,기,부동산일일사,20240814000408 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,부동산일일사,공
2024-08-14 9:51,유,LG전자,20240814000407 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,LG전자,공
2024-08-14 9:50,기,사운드백신,20240814000405 ,반기보고서 (2024.06),사운드백신,
2024-08-14 9:50,코,클라우드에어,20240814000404 ,반기보고서 (2024.06),클라우드에어,
2024-08-14 9:50,유,한화솔루션,20240814000403 ,[기재정정]주요사항보고서(자본으로인정되는채무증권발행결정),한화솔루션,
2024-08-14 9:50,기,동화기업,20240814000402 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,동화기업,공
2024-08-14 9:50,기,에스티엠,20240814000401 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에스티엠,공
2024-08-14 9:50,기,코람코더원강남제1호위탁관리부동산투자회사,20240814000400 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,코람코더원강남제1호위탁관리부동산투자회사,공
2024-08-14 9:49,기,미래비아이,20240814000399 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,미래비아이,공
2024-08-14 9:49,코,제노레이,20240814000398 ,임원ㆍ주요주주특정증권등소유상황보고서,박병욱,
2024-08-14 9:49,기,랩토,20240814000397 ,호가중개시스템을통한소액매출공시서류,랩토,
2024-08-14 9:48,기,퍼스트파이브지제오십오차유동화전문유한회사,20240814000396 ,반기보고서(유동화전문회사) (2024.06),퍼스트파이브지제오십오차유동화전문유한회사,
2024-08-14 9:48,기,에스케이머티리얼즈에어플러스,20240814000395 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에스케이머티리얼즈에어플러스,공
2024-08-14 9:48,코,인터플렉스,20240814000394 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,인터플렉스,공
2024-08-14 9:48,기,미라콤아이앤씨,20240814000393 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,미라콤아이앤씨,공
2024-08-14 9:48,코,자이글,20240814000392 ,반기보고서 (2024.06),자이글,
2024-08-14 9:47,기,에코시티개발,20240814000391 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에코시티개발,공
2024-08-14 9:47,기,농협목우촌,20240814000390 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,농협목우촌,공
2024-08-14 9:47,기,한국전구체,20240814000388 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한국전구체,공
2024-08-14 9:47,기,케이티엠앤에스,20240814000387 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,케이티엠앤에스,공
2024-08-14 9:47,기,농협경제지주,20240814000386 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,농협경제지주,공
2024-08-14 9:47,기,여주에너지서비스,20240814000385 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,여주에너지서비스,공
2024-08-14 9:46,기,삼성카드고객서비스,20240814000384 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,삼성카드고객서비스,공
2024-08-14 9:46,코,오파스넷,20240814000383 ,반기보고서 (2024.06),오파스넷,
2024-08-14 9:46,유,CJ,20240814000382 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,CJ,공
2024-08-14 9:46,유,국제약품,20240814000381 ,반기보고서 (2024.06),국제약품,정
2024-08-14 9:45,기,케이씨티시이앤티,20240814000380 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,케이씨티시이앤티,공
2024-08-14 9:45,코,이지케어텍,20240814000379 ,분기보고서 (2024.06),이지케어텍,
2024-08-14 9:45,코,칩스앤미디어,20240814000377 ,반기보고서 (2024.06),칩스앤미디어,
2024-08-14 9:45,기,에스케이이엔에스,20240814000376 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에스케이이엔에스,공
2024-08-14 9:44,기,이랜드넥스트,20240814000375 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,이랜드넥스트,공
2024-08-14 9:44,유,현대그린푸드,20240814000374 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,현대그린푸드,공
2024-08-14 9:44,기,한국미래소재,20240814000373 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한국미래소재,공
2024-08-14 9:44,기,이랜드인재원,20240814000372 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,이랜드인재원,공
2024-08-14 9:44,유,현대리바트,20240814000371 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,현대리바트,공
2024-08-14 9:44,유,한화투자증권,20240814000370 ,증권발행실적보고서,한화투자증권,
2024-08-14 9:44,유,TYM,20240814000368 ,반기보고서 (2024.06),TYM,
2024-08-14 9:44,기,고려기공,20240814000369 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,고려기공,공
2024-08-14 9:43,기,퍼스트파이브지제육십삼차유동화전문유한회사,20240814000367 ,반기보고서(유동화전문회사) (2024.06),퍼스트파이브지제육십삼차유동화전문유한회사,
2024-08-14 9:43,코,원익,20240814000366 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,원익,공
2024-08-14 9:43,기,베스트토요타,20240814000365 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,베스트토요타,정공
2024-08-14 9:43,유,제일연마,20240814000364 ,반기보고서 (2024.06),제일연마,
2024-08-14 9:42,기,아이티더블유메가라인,20240814000362 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,아이티더블유메가라인,공
2024-08-14 9:42,기,왕산레저개발,20240814000361 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,왕산레저개발,공
2024-08-14 9:42,기,바이오엑스,20240814000360 ,반기보고서 (2024.06),바이오엑스,
2024-08-14 9:42,기,키움에셋플래너,20240814000359 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,키움에셋플래너,공
2024-08-14 9:42,기,제낙스,20240814000357 ,반기보고서 (2024.06),제낙스,
2024-08-14 9:42,넥,에스제이켐,20240814000358 ,주식등의대량보유상황보고서(일반),배동수,
2024-08-14 9:42,기,대전역세권개발피에프브이,20240814000356 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,대전역세권개발피에프브이,공
2024-08-14 9:41,기,에이치엠티메가라인,20240814000355 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에이치엠티메가라인,공
2024-08-14 9:41,유,E1,20240814000354 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,E1,공
2024-08-14 9:41,코,오르비텍,20240814000353 ,반기보고서 (2024.06),오르비텍,
2024-08-14 9:41,기,제이에스원,20240814000352 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,제이에스원,공
2024-08-14 9:41,유,CJ대한통운,20240814000351 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,CJ대한통운,공
2024-08-14 9:41,기,파인산업,20240814000350 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,파인산업,공
2024-08-14 9:41,기,동진건설,20240814000349 ,호가중개시스템을통한소액매출공시서류,동진건설,
2024-08-14 9:40,유,동원수산,20240814000348 ,반기보고서 (2024.06),동원수산,
2024-08-14 9:40,유,한화투자증권,20240814000347 ,증권발행실적보고서,한화투자증권,
2024-08-14 9:40,기,SK리츠운용,20240814000346 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,SK리츠운용,공
2024-08-14 9:40,기,에너지링크울산,20240814000345 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에너지링크울산,공
2024-08-14 9:40,코,영림원소프트랩,20240814000344 ,반기보고서 (2024.06),영림원소프트랩,
2024-08-14 9:39,기,코리아디앤아이,20240814000343 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,코리아디앤아이,공
2024-08-14 9:39,기,NH농협손해보험,20240814000342 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,NH농협손해보험,공
2024-08-14 9:39,기,DB생명보험,20240814000341 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,DB생명보험,공
2024-08-14 9:39,기,덕산넵코어스,20240814000340 ,반기보고서 (2024.06),덕산넵코어스,
2024-08-14 9:39,유,PI첨단소재,20240814000339 ,반기보고서 (2024.06),PI첨단소재,
2024-08-14 9:38,기,케이지그린텍,20240814000338 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,케이지그린텍,공
2024-08-14 9:38,코,크린앤사이언스,20240814000337 ,반기보고서 (2024.06),크린앤사이언스,
2024-08-14 9:38,기,이앤씨인프라,20240814000336 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,이앤씨인프라,공
2024-08-14 9:38,코,감성코퍼레이션,20240814000335 ,반기보고서 (2024.06),감성코퍼레이션,
2024-08-14 9:38,기,코리아디알디,20240814000334 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,코리아디알디,공
2024-08-14 9:38,기,셀트리온스킨큐어,20240814000333 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,셀트리온스킨큐어,공
2024-08-14 9:38,기,현대리바트엠앤에스,20240814000332 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,현대리바트엠앤에스,공
2024-08-14 9:38,기,제스코이지,20240814000331 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,제스코이지,공
2024-08-14 9:38,기,이케이중공업,20240814000330 ,반기보고서 (2024.06),이케이중공업,
2024-08-14 9:38,기,에어플러스엔지니어링,20240814000329 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에어플러스엔지니어링,공
2024-08-14 9:38,유,한화투자증권,20240814000328 ,증권발행실적보고서,한화투자증권,
2024-08-14 9:38,기,씨엔에스푸드시스템,20240814000327 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,씨엔에스푸드시스템,공
2024-08-14 9:38,기,SK머티리얼즈제이엔씨,20240814000326 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,SK머티리얼즈제이엔씨,공
2024-08-14 9:37,기,에스케이엔텀,20240814000325 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에스케이엔텀,공
